CUSTOMER_NUMBER,CUSTOMER_NAME,QTY_SHIPPED,ORGID,GOLIVE_DATE,CANCEL_DATE,CANCEL_TYPE,CITY,STATE,ITEM_DESCRIPTION,NOTES,REPORT_PERIOD,REPORT_SEQ,VENDOR_NAME,ERROR_CODE,SALESORDERID,AMOUNT
31722,Kendal Northern Ohio,3,e1bf674a936768d8,2018-02-19 00:00:00,,,"Oberlin,Elyria",OH,IMO,,2018-02-01 00:00:00,310154,eCW,0,1df01dbf-9315-e811-8163-9cdc71557f61,11.75
312220,"Femwell - Gables Pediatrics, LLC",8,67b1f1a5bddd7351,2018-02-26 00:00:00,,, Coral Gables,FL,IMO,,2018-02-01 00:00:00,310184,eCW,0,070e7bf1-b815-e811-8163-9cdc71557f61,31.330000000000002
309073,Family Practice Associates,2,c993bf5a184005e3,2018-02-20 00:00:00,,,INVERNESS,FL,BUNDLED,,2018-02-01 00:00:00,310155,eCW,0,dcea8229-ba15-e811-8163-9cdc71557f61,7.83
310410,Lennart C Belok MD,0,2a6f729cfe9e160,2018-02-26 00:00:00,,,New York ,NY,ERROR,Message to Mitch and Lisa if retail or wholesale - wholesale - contract to follow up in March,2018-02-01 00:00:00,310187,eCW,0,2c8e2d6f-2f17-e811-8163-9cdc71557f61,0.0
312709,Partners in Pediatric and Family Health,0,7907e19fcd74e5ca,2018-04-27 00:00:00,,,Hagerstown,MD,BUNDLED,Go-Live pushed to Apr 2018 - included on report for tracking,2018-02-01 00:00:00,310017,eCW,0,4a9b42aa-d81b-e811-8165-9cdc71557f61,0.0
304596,"Salman Ahmad, MD",2,cf762639d7e3a429,2016-05-09 00:00:00,,,Lubbock,TX,BUNDLED,,2018-02-01 00:00:00,308226,eCW,0,b26900e8-ec4f-e811-8139-e0071b66df91,7.83
307054,Salim Dabaghi MD,2,607a5d43bd244fb8,2017-02-06 00:00:00,,,Angelton,TX,BUNDLED,,2018-02-01 00:00:00,309067,eCW,0,cd6900e8-ec4f-e811-8139-e0071b66df91,7.83
24159,Forest Hill Pediatrics,2,4497fde0cbf83dd5,2014-01-27 00:00:00,,,Forest Hill,MD,RCM - IMO,,2018-02-01 00:00:00,307583,eCW,0,f56900e8-ec4f-e811-8139-e0071b66df91,7.83
14768,Foot Health Podiatry,2,34cf24ded4eadcc,2015-03-02 00:00:00,,,New York,NY,RCM - IMO,,2018-02-01 00:00:00,307674,eCW,0,f26900e8-ec4f-e811-8139-e0071b66df91,7.83
309926,Folarin Tuboku-Metzger MD,2,6fd66b3299a012df,2017-09-01 00:00:00,,,Middletown,NJ,BUNDLED,,2018-02-01 00:00:00,309597,eCW,0,066a00e8-ec4f-e811-8139-e0071b66df91,7.83
32053,Foot and Ankle Surgery of New Braunfels,2,98d6c78ea76951e8,2015-09-01 00:00:00,,,New Braunfels,TX,BUNDLED,,2018-02-01 00:00:00,307845,eCW,0,096a00e8-ec4f-e811-8139-e0071b66df91,7.83
302598,Kathy Tan Medical Office       ,2,4b9519e3bd174564,2016-01-01 00:00:00,,,BROOKLYN,NY,IMO,,2018-02-01 00:00:00,307779,eCW,0,476a00e8-ec4f-e811-8139-e0071b66df91,7.83
310550,"John Billharz, MD",2,7fa753d701b5760c,2017-10-08 00:00:00,,,Kansas City ,MO,IMO,,2018-02-01 00:00:00,309464,eCW,0,4a6a00e8-ec4f-e811-8139-e0071b66df91,7.83
26646,Pediatric Medical Group of Watsonville   ,2,2c0aa50f86c194ad,2016-04-06 00:00:00,,,Freedom,CA,IMO,2.25 FTE,2018-02-01 00:00:00,308146,eCW,0,5eb0f8ed-ec4f-e811-8139-e0071b66df91,7.83
310776,Pebble Creek Medical Group,2,e54d661f34b956f8,2017-09-29 00:00:00,,,Goodyear,AZ,BUNDLED,,2018-02-01 00:00:00,309692,eCW,0,8e6a00e8-ec4f-e811-8139-e0071b66df91,7.83
310779,Rio Grande Regional Hospital Family Practice,2,6196c39c9170d5f7,2017-10-20 00:00:00,,,Edingburg,TX,BUNDLED,,2018-02-01 00:00:00,309953,eCW,0,83b0f8ed-ec4f-e811-8139-e0071b66df91,7.83
307503,Sabine-Neches Family Clinic,2,7d79a0078bbf73c4,2017-01-30 00:00:00,,,Evadale,TX,BUNDLED,,2018-02-01 00:00:00,309045,eCW,0,99b0f8ed-ec4f-e811-8139-e0071b66df91,7.83
306019,Shafter Pediatrics,2,d31db2e9ae57f65e,2016-09-23 00:00:00,,,Shafter,CA,BUNDLED,,2018-02-01 00:00:00,308384,eCW,0,b2b0f8ed-ec4f-e811-8139-e0071b66df91,7.83
307523,Advocate - Jercinovic Pediatrics,2,307d0ca4230be355,2017-02-21 00:00:00,,,Shorewood,IL,BUNDLED,,2018-02-01 00:00:00,309101,eCW,0,d1b0f8ed-ec4f-e811-8139-e0071b66df91,7.83
311577,North Little Rock Primary Care,2,b740ae494c4caea6,2018-02-05 00:00:00,,,North Little Rock,AR,BUNDLED,,2018-02-01 00:00:00,310094,eCW,0,d0b0f8ed-ec4f-e811-8139-e0071b66df91,7.83
308273,"Altorelli Health, LLC",2,21569be9edb25362,2017-04-21 00:00:00,,,NEW PRESTON MARBLE DALE,CT,BUNDLED,,2018-02-01 00:00:00,308946,eCW,0,fdb0f8ed-ec4f-e811-8139-e0071b66df91,7.83
307988,Altus - Texas Otolaryngology Partners,2,444c8cbdd60a44c5,2017-04-17 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,308938,eCW,0,16b1f8ed-ec4f-e811-8139-e0071b66df91,7.83
304409,Chest Medicine of New Mexico ,2,abaabab630335333,2016-06-20 00:00:00,,,ALBUQUERQUE,NM,BUNDLED,2.5 FTE,2018-02-01 00:00:00,308412,eCW,0,ab82e310-ed4f-e811-8139-e0071b66df91,7.83
306643,"Recovery Consultants of Atlanta, Inc.",2,fab75661f00c0a08,2016-12-01 00:00:00,,,DECATUR,GA,BUNDLED,1.5 FTE,2018-02-01 00:00:00,308780,eCW,0,548b1e17-ed4f-e811-8139-e0071b66df91,7.83
307222,Renaissance Medical Group - NJ,2,1bd08042a7101e2b,2017-01-09 00:00:00,,,NEWARK,NJ,IMO,,2018-02-01 00:00:00,308979,eCW,0,5a8b1e17-ed4f-e811-8139-e0071b66df91,7.83
3808,"Renuka R. BoyaPalli, MD Inc",2,e344f839d50304c4,2017-09-26 00:00:00,,,Torrance,CA,BUNDLED,,2018-02-01 00:00:00,309685,eCW,0,578b1e17-ed4f-e811-8139-e0071b66df91,7.83
307286,Washington HealthCare Services,3,a624ab8454a2edc8,2018-01-22 00:00:00,,,washington,PA,BUNDLED,,2018-02-01 00:00:00,309824,eCW,0,988b1e17-ed4f-e811-8139-e0071b66df91,11.75
311918,Primary Health Care Associates,1,c71fe97c78fda655,2018-02-16 00:00:00,,,Youngstown,OH,BUNDLED,,2018-02-01 00:00:00,310124,eCW,0,998b1e17-ed4f-e811-8139-e0071b66df91,3.92
310452,North West Ohio Center for Urogynocology,3,7c37e8308a1748bc,2017-09-18 00:00:00,,,Perrsysburg,OH,BUNDLED,1 year paid in advance,2018-02-01 00:00:00,309654,eCW,0,cfeb7e1d-ed4f-e811-8139-e0071b66df91,11.75
13235,"My Doctor, P.A.",3,270fa63eeadb1881,2017-06-23 00:00:00,,,Belle Glade,FL,RCM - IMO,,2018-02-01 00:00:00,309298,eCW,0,cceb7e1d-ed4f-e811-8139-e0071b66df91,11.75
303558,Internal Medicine Associates of Michigan,3,6322d3f37fb69db0,2016-03-25 00:00:00,,,15105 North Line Rd,MI,BUNDLED,,2018-02-01 00:00:00,308120,eCW,0,01ec7e1d-ed4f-e811-8139-e0071b66df91,11.75
310126,Back In Action Medical Center,3,a0afa010b1ca3bc,2017-10-03 00:00:00,,,Palm City,FL,BUNDLED,2.5 FTE,2018-02-01 00:00:00,309450,eCW,0,feeb7e1d-ed4f-e811-8139-e0071b66df91,11.75
303832,"Internal Medicine of Walterboro, LLC ",3,ba3b7414bc34e50e,2016-04-25 00:00:00,,,Walterborough,SC,BUNDLED,,2018-02-01 00:00:00,308187,eCW,0,04ec7e1d-ed4f-e811-8139-e0071b66df91,11.75
310409,Diagnostic and Interventional Spinal Care of Louisiana,3,e4260e6d62167393,2017-10-16 00:00:00,,,Covington,LA,BUNDLED,,2018-02-01 00:00:00,309519,eCW,0,e6bb8023-ed4f-e811-8139-e0071b66df91,11.75
306851,Digestive Disease ASsoc dba Plymouth GI,3,c1fa4c5a927ad2e5,2016-10-31 00:00:00,,,Plymouth,MA,BUNDLED,,2018-02-01 00:00:00,308710,eCW,0,e7bb8023-ed4f-e811-8139-e0071b66df91,11.75
19808,"De La Ronde Medical Center, LLC   ",3,8b3a0682aba3c25c,2015-09-29 00:00:00,,,Chalmette,LA,RCM - IMO,,2018-02-01 00:00:00,307912,eCW,0,ecbb8023-ed4f-e811-8139-e0071b66df91,11.75
307200,Padmanabh Maramreddy MD,3,fd18ccad394517de,2017-03-27 00:00:00,,,Waycross ,GA,BUNDLED,,2018-02-01 00:00:00,308871,eCW,0,76bc8023-ed4f-e811-8139-e0071b66df91,11.75
307396,"Opioid Management, practicing as Opioid Management Group",3,674b1b9597d578ad,2016-12-28 00:00:00,,,Whiteland,IN,IMO,,2018-02-01 00:00:00,308679,eCW,0,79bc8023-ed4f-e811-8139-e0071b66df91,11.75
302581,South Shore Asthma and Allergy,3,61a877e1561c9d16,2015-11-23 00:00:00,,,South Weymouth,MA,RCM - IMO,,2018-02-01 00:00:00,307722,eCW,0,54d30268-ed4f-e811-8139-e0071b66df91,11.75
304097,Bayview Medical,3,468f72f9bbf11a31,2016-05-16 00:00:00,,,Bradenton,FL,IMO,,2018-02-01 00:00:00,308087,eCW,0,6304266e-ed4f-e811-8139-e0071b66df91,11.75
304343,Alyeska Vascular Surgery LLC,3,d5be09d6389b3912,2016-05-27 00:00:00,,,ANCHORAGE,AK,BUNDLED,1.5 FTE,2018-02-01 00:00:00,308112,eCW,0,5e04266e-ed4f-e811-8139-e0071b66df91,11.75
311986,2HT Kidney Care Ltd,3,639735d47429790,2018-01-02 00:00:00,,,Kankakee,IL,BUNDLED,,2018-02-01 00:00:00,309916,eCW,0,5f04266e-ed4f-e811-8139-e0071b66df91,11.75
19125,Batavia Pediatrics,3,c6965c0a4d94914a,2015-09-23 00:00:00,,,Batavia,NY,RCM - IMO,,2018-02-01 00:00:00,307870,eCW,0,6004266e-ed4f-e811-8139-e0071b66df91,11.75
25475,University Diabetes & Endocrine Consultants,3,6aefbaad7a9c2b82,2017-05-07 00:00:00,,,Chattanooga,TN,RCM - IMO,Switching to RCM 2017,2018-02-01 00:00:00,309419,eCW,0,6f04266e-ed4f-e811-8139-e0071b66df91,11.75
13714,Women's Health Administration,3,9478af86edf13f18,2017-09-21 00:00:00,,,Honolulu,HI,BUNDLED,,2018-02-01 00:00:00,309664,eCW,0,5c04266e-ed4f-e811-8139-e0071b66df91,11.75
305538,UTSW - Plano Internal Medicine Associates,3,c2e57f225c6e34b0,2017-04-24 00:00:00,,,"Plano, TX-Texas",TX,IMO,,2018-02-01 00:00:00,308959,eCW,0,5b04266e-ed4f-e811-8139-e0071b66df91,11.75
311811,"Horizons Medical Care, P.C",3,cfb4297c939d0ff4,2018-01-19 00:00:00,,,MADISON,AL,BUNDLED,,2018-02-01 00:00:00,309819,eCW,0,6204266e-ed4f-e811-8139-e0071b66df91,11.75
14128,CHI - St. Joseph Health System - Cardiovascular Surgery of Brazos Valley,3,7d717251aeef74b1,2018-01-24 00:00:00,,,Bryan,TX,IMO,,2018-02-01 00:00:00,310044,eCW,0,8a04266e-ed4f-e811-8139-e0071b66df91,11.75
32104,"Bassan and Bloom, MDs, PL",3,8ec6f933527fc432,2015-11-16 00:00:00,,,"Miami Beach,Miami",FL,BUNDLED,2.5 FTE,2018-02-01 00:00:00,307705,eCW,0,9204266e-ed4f-e811-8139-e0071b66df91,11.75
32458,"Bradshaw Medical Clinic, PC",5,b652138e6057586f,2015-09-21 00:00:00,,,Lebanon,TN,BUNDLED,,2018-02-01 00:00:00,307864,eCW,0,f904266e-ed4f-e811-8139-e0071b66df91,19.580000000000002
302995,Boynton Physicians Group,3,bea0cea307c97ad,2016-01-25 00:00:00,,,BOYNTON BEACH,FL,BUNDLED,,2018-02-01 00:00:00,308246,eCW,0,f704266e-ed4f-e811-8139-e0071b66df91,11.75
7334,Brookhaven Breast Health Services,3,a83c85fd300a4bc4,2017-06-09 00:00:00,,,Patchogue,NY,BUNDLED,,2018-02-01 00:00:00,309224,eCW,0,fd04266e-ed4f-e811-8139-e0071b66df91,11.75
32696,"BlueSky HouseCalls, LLC",3,418c73e858adf9be,2016-01-11 00:00:00,,,Brentwood,TN,BUNDLED,,2018-02-01 00:00:00,307794,eCW,0,f804266e-ed4f-e811-8139-e0071b66df91,11.75
310337,California Breastlink,4,bad7eb4de8966cda,2017-07-31 00:00:00,,,Los Angeles,CA,BUNDLED,,2018-02-01 00:00:00,309234,eCW,0,0605266e-ed4f-e811-8139-e0071b66df91,15.67
6231,Brookside Family Medicine,3,93840dbaa491320a,2016-04-01 00:00:00,,,Traverse City,MI,IMO,,2018-02-01 00:00:00,308130,eCW,0,0505266e-ed4f-e811-8139-e0071b66df91,11.75
7254,"Cambridge Medical Group of West Boynton, LLC",4,4afe7f129d9b4cfc92d23494da3e7955,2017-10-01 00:00:00,,,Boynton Beach,FL,Free Trial,Free Trial Converted - to start billing 10/1/2017 (3FTE),2018-02-01 00:00:00,309715,eCW,0,0d05266e-ed4f-e811-8139-e0071b66df91,15.67
305307,Careview Medical Group,3,9730ecfa78041ba0,2016-11-21 00:00:00,,,San Diego,CA,BUNDLED,,2018-02-01 00:00:00,308757,eCW,0,0e05266e-ed4f-e811-8139-e0071b66df91,11.75
4061,"Castillo MD, Edgar Flores",3,b718016e8b7ab398,2016-08-24 00:00:00,,,Elmhurst,NY,BUNDLED,,2018-02-01 00:00:00,308282,eCW,0,1f05266e-ed4f-e811-8139-e0071b66df91,11.75
32660,Cavallaro Family Practice,3,b9a5a570fd34ba7c,2016-03-21 00:00:00,,,432 Ganttown Road,NJ,BUNDLED,,2018-02-01 00:00:00,308072,eCW,0,2a05266e-ed4f-e811-8139-e0071b66df91,11.75
6549,CGHN - Central Georgia Infectious Disease Associates,3,cfee790f2ca411ee,2017-10-02 00:00:00,,,Macon,GA,IMO,,2018-02-01 00:00:00,309443,eCW,0,9805266e-ed4f-e811-8139-e0071b66df91,11.75
24973,CGHN - Hypertension and Kidney Associates of Middle Georgia,3,6b39840110cf50f2,2016-06-06 00:00:00,,,Warner Robins,GA,IMO,,2018-02-01 00:00:00,308389,eCW,0,9f05266e-ed4f-e811-8139-e0071b66df91,11.75
307287,Central Jersey Neurology Associates,3,5fc014722942621c,2017-04-10 00:00:00,,,Freehold,NY,BUNDLED,,2018-02-01 00:00:00,308917,eCW,0,a405266e-ed4f-e811-8139-e0071b66df91,11.75
28764,"CGHN - Primary Care and Geriatric Associates of Central Georgia, LL        ",3,82ec5fafd1a0ef1,2016-09-01 00:00:00,,,Warner Robins,GA,IMO,,2018-02-01 00:00:00,308310,eCW,0,a905266e-ed4f-e811-8139-e0071b66df91,11.75
305522,Central Florida Neurosurgery Institute ,3,f8b54393915ccc20,2016-09-19 00:00:00,,,ORLANDO,FL,BUNDLED,2.5 FTE,2018-02-01 00:00:00,308367,eCW,0,a105266e-ed4f-e811-8139-e0071b66df91,11.75
308527,Cedar Creek Pediatric,3,4ff8d07578ca577e,2017-07-27 00:00:00,,,MARYVILLE,TN,BUNDLED,,2018-02-01 00:00:00,309372,eCW,0,9705266e-ed4f-e811-8139-e0071b66df91,11.75
21853,Chana E Gelbfish MD,3,7acbc6b8a4a72697,2016-08-25 00:00:00,,,BROOKLYN,NY,IMO,,2018-02-01 00:00:00,308283,eCW,0,ad05266e-ed4f-e811-8139-e0071b66df91,11.75
308502,Chetna Mital MD,3,7bf0653d1d2ec880,2017-06-07 00:00:00,,,Hamilton,OH,BUNDLED,,2018-02-01 00:00:00,309220,eCW,0,b305266e-ed4f-e811-8139-e0071b66df91,11.75
310618,Children Center of Corpus Christi,3,686e0edf101c341f,2017-08-23 00:00:00,,,corpus christi,TX,BUNDLED,,2018-02-01 00:00:00,309579,eCW,0,bf05266e-ed4f-e811-8139-e0071b66df91,11.75
10845,Choctaw Family Medicine & Aesthetics,3,9d1c988b25ca1bbf,2015-12-22 00:00:00,,,Choctaw,OK,BUNDLED,,2018-02-01 00:00:00,307761,eCW,0,c505266e-ed4f-e811-8139-e0071b66df91,11.75
309646,Family Practice Center of Sulphur,3,a18919e2cb00ee14,2017-09-11 00:00:00,,,Sulphur,LA,BUNDLED,,2018-02-01 00:00:00,309633,eCW,0,3706266e-ed4f-e811-8139-e0071b66df91,11.75
309074,"Femwell - Kendall Pediatric Partners, LLC",3,a5b9ff79d966478d,2017-05-15 00:00:00,,,Miami,FL,IMO,,2018-02-01 00:00:00,309172,eCW,0,3d06266e-ed4f-e811-8139-e0071b66df91,11.75
305817,FAU Colllege of Medicine,4,9bbe3b673548dd0a,2016-10-24 00:00:00,,,Boca Raton,FL,RCM - IMO,,2018-02-01 00:00:00,308651,eCW,0,3c06266e-ed4f-e811-8139-e0071b66df91,15.67
4146,"Glenn A. Uto, M.D., Inc.",3,c9276c8709d1eadb,2016-04-24 00:00:00,,,Honolulu,HI,BUNDLED,,2018-02-01 00:00:00,308185,eCW,0,4606266e-ed4f-e811-8139-e0071b66df91,11.75
305193,"Gilbert Teixeira, DO - Massasoit Internal Med",3,83481bbfeeafc24,2016-09-06 00:00:00,,,East Providence,RI,BUNDLED,,2018-02-01 00:00:00,308331,eCW,0,4006266e-ed4f-e811-8139-e0071b66df91,11.75
32591,Golden Triangle Neurocare LLP   ,3,9403282b1ab3fc61,2015-10-19 00:00:00,,,Beaumont,TX,BUNDLED,,2018-02-01 00:00:00,307968,eCW,0,4906266e-ed4f-e811-8139-e0071b66df91,11.75
302993,Infectious Disease Professionals llc,3,fc85ca25f7af1860,2015-12-07 00:00:00,,,CUmming,GA,BUNDLED,,2018-02-01 00:00:00,307737,eCW,0,4d06266e-ed4f-e811-8139-e0071b66df91,11.75
307767,"Jenifer Kowalik, MD",3,45df43b3a89d7648,2017-02-27 00:00:00,,,San Marcos,TX,BUNDLED,,2018-02-01 00:00:00,309104,eCW,0,5206266e-ed4f-e811-8139-e0071b66df91,11.75
309668,Justis Group of Edenton,2,dad82752aad1816d,2017-08-21 00:00:00,,,North Wilkesboro,NC,RCM - IMO,,2018-02-01 00:00:00,309575,eCW,0,5e06266e-ed4f-e811-8139-e0071b66df91,7.83
306818,Kansas Medical Associates,3,d79916749a6a85a0,2016-12-19 00:00:00,,,Wichita,KS,BUNDLED,,2018-02-01 00:00:00,308669,eCW,0,6a06266e-ed4f-e811-8139-e0071b66df91,11.75
32697,"Male Reproductive Clinic, PA",3,852654ecba6fbce7,2015-11-23 00:00:00,,,Houston,TX,IMO,,2018-02-01 00:00:00,307719,eCW,0,da06266e-ed4f-e811-8139-e0071b66df91,11.75
26089,Koman Orthopaedics and Sports Medicine,3,947b496562d6f8ee,2014-05-05 00:00:00,,,Reisterstown ,MD,RCM - IMO,,2018-02-01 00:00:00,307606,eCW,0,d906266e-ed4f-e811-8139-e0071b66df91,11.75
304995,Marysville Pediatrics,3,68e0f707c5a0ed53,2016-07-18 00:00:00,,,MARYSVILLE,OH,IMO,,2018-02-01 00:00:00,308477,eCW,0,df06266e-ed4f-e811-8139-e0071b66df91,11.75
16583,Nature Coast Womens Care,3,39d339a4a7c45d99,2014-12-15 00:00:00,,,Tallahassee,FL,RCM - IMO,,2018-02-01 00:00:00,307641,eCW,0,e206266e-ed4f-e811-8139-e0071b66df91,11.75
306340,NeoPath Health - Prairie Island,4,24a5aacd3c96c34d,2016-10-05 00:00:00,,,Welch,MN,BUNDLED,,2018-02-01 00:00:00,308599,eCW,0,e606266e-ed4f-e811-8139-e0071b66df91,15.67
302789,"Nephrology Hypertension Associates of Central Jersey, PA",3,e0f19cf1011d3b47,2015-12-21 00:00:00,,,South River,NJ,RCM - IMO,,2018-02-01 00:00:00,307755,eCW,0,e706266e-ed4f-e811-8139-e0071b66df91,11.75
19,"Pleasant Lake Management Co., PC",3,1a99de871452f535,2016-01-19 00:00:00,,,Harwich,MA,RCM - IMO,,2018-02-01 00:00:00,308236,eCW,0,ed06266e-ed4f-e811-8139-e0071b66df91,11.75
6690,Platte River Family Practice,3,3fb3f3a96806833,2017-10-12 00:00:00,,,Casper,WY,IMO,,2018-02-01 00:00:00,309490,eCW,0,f606266e-ed4f-e811-8139-e0071b66df91,11.75
20205,POWM - Patricia Roy DO PC,3,6e1d695ac665483eac32f16bdd932055,2017-10-01 00:00:00,,,Muskegon,MI,Free Trial,Free Trial Converted - to start billing 10/1/2017 (3FTE),2018-02-01 00:00:00,309702,eCW,0,0007266e-ed4f-e811-8139-e0071b66df91,11.75
310501,Prana Health,3,86bd38fb18525c16,2017-10-04 00:00:00,,,Fayetteville,NC,BUNDLED,Full Cancellation 3/21/2018,2018-02-01 00:00:00,309453,eCW,0,0b07266e-ed4f-e811-8139-e0071b66df91,11.75
311047,"Prawer Medical Group, LLC",3,88879bd9f6e00e7d,2017-10-12 00:00:00,,,St Petersburg,FL,IMO,,2018-02-01 00:00:00,309489,eCW,0,7607266e-ed4f-e811-8139-e0071b66df91,11.75
303856,Pre Med Care Clinic   ,3,c07df1ae12aaaf99,2016-07-18 00:00:00,,,Bellaire,TX,IMO,,2018-02-01 00:00:00,308471,eCW,0,7d07266e-ed4f-e811-8139-e0071b66df91,11.75
309913,"Premier Pain Solutions, PLLC",3,76893ec101ed8a19,2017-08-21 00:00:00,,,Asheville,NC,BUNDLED,,2018-02-01 00:00:00,309570,eCW,0,8307266e-ed4f-e811-8139-e0071b66df91,11.75
302842,Premier Specialty Physicians ,2,7f2a0aa9247d65c7,2016-04-15 00:00:00,,,Fort Worth,TX,BUNDLED,1.5 FTE,2018-02-01 00:00:00,308167,eCW,0,8f07266e-ed4f-e811-8139-e0071b66df91,7.83
310173,Premier Womens Health OBGYN,3,96d7d2f12674ea27,2017-09-28 00:00:00,,,Chillicothe,OH,IMO,,2018-02-01 00:00:00,309689,eCW,0,c207266e-ed4f-e811-8139-e0071b66df91,11.75
302823,Primary Care Offices,3,b4be80a0306cb712,2017-11-08 00:00:00,,,Miramar,FL,BUNDLED,Taking over from retail 11/08/2017,2018-02-01 00:00:00,309761,eCW,0,cd07266e-ed4f-e811-8139-e0071b66df91,11.75
20837,Premier Womens Healthcare,3,c5cff1fc86187484,2013-03-11 00:00:00,,,Lithonia,GA,IMO,Switch to wholesale 2/10/2017,2018-02-01 00:00:00,307565,eCW,0,cb07266e-ed4f-e811-8139-e0071b66df91,11.75
32259,Quality Care Health Clinic,3,32af8086569ba546,2015-12-14 00:00:00,,,Desoto,TX,RCM - IMO,,2018-02-01 00:00:00,307742,eCW,0,d507266e-ed4f-e811-8139-e0071b66df91,11.75
303942,PromptCareMD  ,3,47615b31fef4860b,2016-03-28 00:00:00,,,FARMINGDALE,NY,RCM - IMO,2.5 FTE,2018-02-01 00:00:00,308127,eCW,0,d907266e-ed4f-e811-8139-e0071b66df91,11.75
23000,"Renal Consultants, PC",3,1d719fb49286d357,2017-03-10 00:00:00,,,Pomona,NY,IMO,,2018-02-01 00:00:00,309136,eCW,0,de07266e-ed4f-e811-8139-e0071b66df91,11.75
306735,Rheumatology Clinic of Opelousas,3,163e1fbd20e1e8cf,2016-12-05 00:00:00,,,OPELOUSAS,LA,IMO,,2018-02-01 00:00:00,308789,eCW,0,1e08266e-ed4f-e811-8139-e0071b66df91,11.75
26783,"Roads Pediatrics, LLC",3,b703b359c6ec20a8,2017-08-19 00:00:00,,,Miami,FL,BUNDLED,,2018-02-01 00:00:00,309559,eCW,0,2608266e-ed4f-e811-8139-e0071b66df91,11.75
308607,"Rocio A. Harbison, MD, PA",3,a8c72620720a80e6,2017-05-01 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,309399,eCW,0,2b08266e-ed4f-e811-8139-e0071b66df91,11.75
11398,Roseville Dermatology,3,edcb26ddd147bf6f,2016-06-01 00:00:00,,,Roseville,CA,BUNDLED,,2018-02-01 00:00:00,308117,eCW,0,3508266e-ed4f-e811-8139-e0071b66df91,11.75
311827,Utah Valley Rheumatology,3,42096b1582f494c0,2018-01-29 00:00:00,,,Springville,UT,BUNDLED,,2018-02-01 00:00:00,310054,eCW,0,3d08266e-ed4f-e811-8139-e0071b66df91,11.75
305939,"UTSW - Health Express Clinics Network, PLLC",3,65f82728c583efac,2016-08-29 00:00:00,,,CARROLLTON,TX,IMO,,2018-02-01 00:00:00,308296,eCW,0,4108266e-ed4f-e811-8139-e0071b66df91,11.75
32773,Utah Orthopedic Spine & Injury Center	    ,3,f83ca8c29447d12e,2015-11-09 00:00:00,,,Salt Lake City,UT,BUNDLED,2.75 FTE,2018-02-01 00:00:00,307997,eCW,0,4308266e-ed4f-e811-8139-e0071b66df91,11.75
7459,"Waimea Medical Associates, LLP ",3,f089da4aacd81803,2015-09-25 00:00:00,,,Kamuela,HI,RCM - IMO,,2018-02-01 00:00:00,307881,eCW,0,4f08266e-ed4f-e811-8139-e0071b66df91,11.75
6308,"Westover Hills Clinic, PA",3,3977c04490027b0d,2015-06-22 00:00:00,,,San Antonio,TX,RCM - IMO,,2018-02-01 00:00:00,307547,eCW,0,5008266e-ed4f-e811-8139-e0071b66df91,11.75
14893,Williamson Pulmonary & Sleep Associates & Hays Pulmonary & Sleep,3,533bd40cfff5a4c6,2015-09-23 00:00:00,,,800 W. Central Texas Expressway,TX,RCM - IMO,,2018-02-01 00:00:00,307869,eCW,0,b908266e-ed4f-e811-8139-e0071b66df91,11.75
29532,"Zachary Internal Medicine Clinic, LLC  ",3,52ba7c956284ef6e,2015-03-02 00:00:00,,,Zachary,LA,RCM - IMO,2.5,2018-02-01 00:00:00,307679,eCW,0,c108266e-ed4f-e811-8139-e0071b66df91,11.75
31419,Your Doctors After Hours,3,6ae11852e6c711ab,2015-08-03 00:00:00,,,Macon,GA,BUNDLED,,2018-02-01 00:00:00,307828,eCW,0,bd08266e-ed4f-e811-8139-e0071b66df91,11.75
302645,Advanced OBGYN Associates     ,4,eab24df4c4f9bd09,2016-01-25 00:00:00,,,Richardson,MA,BUNDLED,3.5 FTE,2018-02-01 00:00:00,308244,eCW,0,c908266e-ed4f-e811-8139-e0071b66df91,15.67
307499,Advanced Kidney Care,4,fa5f2dfa840567e6,2017-07-03 00:00:00,,,Jupiter,FL,BUNDLED,,2018-02-01 00:00:00,309327,eCW,0,ca08266e-ed4f-e811-8139-e0071b66df91,15.67
310487,Advocate - Dierdra L Greathouse MD,4,5c8f66c29ec6b6c8,2017-09-13 00:00:00,,,NEW LENOX,IL,BUNDLED,,2018-02-01 00:00:00,309640,eCW,0,d508266e-ed4f-e811-8139-e0071b66df91,15.67
309285,Aids Project of The Ozarks,4,7d1b69c46ff1cd9e,2017-06-27 00:00:00,,,Missouri,MO,BUNDLED,,2018-02-01 00:00:00,309312,eCW,0,154b1e74-ed4f-e811-8139-e0071b66df91,15.67
23393,"Allergic Disease and Asthma Center, PA",4,9a2b5b18018e5738,2017-12-04 00:00:00,,,Greenville,SC,BUNDLED,,2018-02-01 00:00:00,309856,eCW,0,264b1e74-ed4f-e811-8139-e0071b66df91,15.67
304214,Allergy and Asthma Associates of Maine  ,4,1d8098172eedabd,2017-04-06 00:00:00,,,portland,ME,BUNDLED,,2018-02-01 00:00:00,308901,eCW,0,2d4b1e74-ed4f-e811-8139-e0071b66df91,15.67
